Name	SMARTS	Reject	Accept
Unconjugated alkadienes (1,4-alkadienes)	[CX3]=[CX3][CX4][CX3]=[CX3]		['[CX3]=[CX3][CX4][CX3]=[CX3]']
Vinyl halides	[F,Cl,Br,I][CX3]=[CX3]		['[F,Cl,Br,I][CX3]=[CX3]']
Gem-trihalides	[CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I]) AND NOT [CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])	['[CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])']	['[CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])']
Alkynyl halides	[F,Cl,Br,I][CX2]#[CX2]		['[F,Cl,Br,I][CX2]#[CX2]']
Benzyl halides	a[CX4][F,Cl,Br,I]		['a[CX4][F,Cl,Br,I]']
Benzyl  fluorides	a[CX4]F		['a[CX4]F']
Benzyl  chlorides	a[CX4]Cl		['a[CX4]Cl']
Benzyl bromides	a[CX4]Br		['a[CX4]Br']
Benzyl iodides	a[CX4]I		['a[CX4]I']
Alkali metals	[#3,#11,#19,#37,#55,#87]		['[#3,#11,#19,#37,#55,#87]']
Alkaline earth metals	[#4,#12,#20,#38,#56,#88]		['[#4,#12,#20,#38,#56,#88]']
Transition metals	[#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#72,#73,#74,#75,#76,#77,#78,#79,#80,#104,#105,#106,#107,#108,#109,#110,#111,#112]		['[#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#72,#73,#74,#75,#76,#77,#78,#79,#80,#104,#105,#106,#107,#108,#109,#110,#111,#112]']
Lanthanoids	[#57,#58,#59,#60,#61,#62,#63,#64,#65,#66,#67,#68,#69,#70,#71]		['[#57,#58,#59,#60,#61,#62,#63,#64,#65,#66,#67,#68,#69,#70,#71]']
Actinoids	[#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103]		['[#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103]']
Post-transition metals	[#13,#31,#49,#50,#81,#82,#83,#113,#114,#115,#116]		['[#13,#31,#49,#50,#81,#82,#83,#113,#114,#115,#116]']
Metalloids	[#5,#14,#32,#33,#51,#52,#84]		['[#5,#14,#32,#33,#51,#52,#84]']
Nonmetals	[#1,#6,#7,#8,#15,#16,#34,#9,#17,#35,#53,#85,#117,#2,#10,#18,#36,#54,#86,#118]		['[#1,#6,#7,#8,#15,#16,#34,#9,#17,#35,#53,#85,#117,#2,#10,#18,#36,#54,#86,#118]']
Halogens	[#9,#17,#35,#53,#85,#117]		['[#9,#17,#35,#53,#85,#117]']
Noble gases	[#2,#10,#18,#36,#54,#86,#118]		['[#2,#10,#18,#36,#54,#86,#118]']
Chalcogens (oxygen group)	[#8,#16,#34,#52,#84,#116]		['[#8,#16,#34,#52,#84,#116]']
Pnictogens (nitrogen group)	[#7,#15,#33,#51,#83]		['[#7,#15,#33,#51,#83]']
Tetragens (carbon group)	[#6,#14,#32,#50,#8,#114]		['[#6,#14,#32,#50,#8,#114]']
Thioenolethers	[CX3]([#1,#6])([#1,#6])=[CX3]([SX2][#6&!$([CX3]([OX2])=[OX1,SX1,NX2,C])])[#1,#6]		['[CX3]([#1,#6])([#1,#6])=[CX3]([SX2][#6&!$([CX3]([OX2])=[OX1,SX1,NX2,C])])[#1,#6]']
Thioenols	[CX3]([#1,#6])([#1,#6])=[CX3]([SH1])[#1,#6]		['[CX3]([#1,#6])([#1,#6])=[CX3]([SH1])[#1,#6]']
Enethiodiols	[CX3]([#1,#6])([SH1])=[CX3]([#1,#6])([SH1])		['[CX3]([#1,#6])([SH1])=[CX3]([#1,#6])([SH1])']
Alkynyl alcohols	[CX2]#[CX2][OH1]		['[CX2]#[CX2][OH1]']
Alkynyl thiols	[CX2]#[CX2][SH1]		['[CX2]#[CX2][SH1]']
Quinones	[$([#6X3]1=,:[#6X3]-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]		['[$([#6X3]1=,:[#6X3]-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]']
Thioquinones	[$([#6X3]1=,:[#6X3]-,:[#6X3](=[SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1,SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]		['[$([#6X3]1=,:[#6X3]-,:[#6X3](=[SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1,SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]']
Three-membered heterocycles (LS)	[!#6!#1]1~*~*~1		['[!#6!#1]1~*~*~1']
Three-membered heterocycles with one heteroatom (LS)	[!#6!#1]1~[#6]~[#6]~1		['[!#6!#1]1~[#6]~[#6]~1']
Saturated three-membered heterocycles with one heteroatom (LS)	[!#6!#1]1-[#6]-[#6]-1		['[!#6!#1]1-[#6]-[#6]-1']
Unsaturated three-membered heterocycles with one heteroatom (LS)	[$([!#1!#6]1~[#6]=[#6]~1),$([!#1!#6]1=[#6]~[#6]~1)]		['[$([!#1!#6]1~[#6]=[#6]~1),$([!#1!#6]1=[#6]~[#6]~1)]']
Three-membered heterocycles with two heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[#6]~1		['[!#6!#1]1~[!#6!#1]~[#6]~1']
Saturated three-membered heterocycles with two heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[#6]-1		['[!#6!#1]1-[!#6!#1]-[#6]-1']
Unsaturated three-membered heterocycles with two heteroatoms (LS)	[$([!#1!#6]1=[!#1!#6]~[#6]~1),$([!#1!#6]1~[!#6!#1]=[#6]~1)]		['[$([!#1!#6]1=[!#1!#6]~[#6]~1),$([!#1!#6]1~[!#6!#1]=[#6]~1)]']
Three-membered heterocycles with three heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~1']
Saturated three-membered heterocycles with three heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-1']
Unsaturated three-membered heterocycles with three heteroatoms (LS)	[!#1!#6]1~[!#1!#6]=[!#1!#6]~1		['[!#1!#6]1~[!#1!#6]=[!#1!#6]~1']
Three-membered heterocycles (HS)	[!#6!#1;R1]1~[*R1]~[*R1]~1		['[!#6!#1;R1]1~[*R1]~[*R1]~1']
Three-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1~[#6&R1]~[#6&R1]~1		['[!#6!#1;R1]1~[#6&R1]~[#6&R1]~1']
Saturated three-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1-[#6&R1]-[#6&R1]-1		['[!#6!#1;R1]1-[#6&R1]-[#6&R1]-1']
Aziridines (HS)	[#7R1]1-[#6R1]-[#6R1]-1		['[#7R1]1-[#6R1]-[#6R1]-1']
Oxiranes (HS)	[#8R1]1-[#6R1]-[#6R1]-1		['[#8R1]1-[#6R1]-[#6R1]-1']
Thiiranes (HS)	[#16X2R1]1-[#6R1]-[#6R1]-1		['[#16X2R1]1-[#6R1]-[#6R1]-1']
Unsaturated three-membered heterocycles with one heteroatom (HS)	[$([!#1!#6;R1]1~[#6R1]=[#6R1]~1),$([!#1!#6;R1]1=[#6R1]~[#6R1]~1)]		['[$([!#1!#6;R1]1~[#6R1]=[#6R1]~1),$([!#1!#6;R1]1=[#6R1]~[#6R1]~1)]']
Azirines (HS)	[$([#7R1]1-[#6R1]=[#6R1]-1),$([#7R1]1=[#6R1]-[#6R1]-1)]		['[$([#7R1]1-[#6R1]=[#6R1]-1),$([#7R1]1=[#6R1]-[#6R1]-1)]']
1H-Azirines (HS)	[#7R1]1-[#6R1]=[#6R1]-1		['[#7R1]1-[#6R1]=[#6R1]-1']
2H-Azirines (HS)	[#7R1]1=[#6R1]-[#6R1]-1		['[#7R1]1=[#6R1]-[#6R1]-1']
Oxirenes (HS)	[#8R1]1-[#6R1]=[#6R1]-1		['[#8R1]1-[#6R1]=[#6R1]-1']
Thiirenes (HS)	[#16X2R1]1-[#6R1]=[#6R1]-1		['[#16X2R1]1-[#6R1]=[#6R1]-1']
Three-membered heterocycles with two heteroatoms (HS)	[!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~1		['[!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~1']
Saturated three-membered heterocycles with two heteroatoms (HS)	[!#6!#1;R1]1-[!#6!#1;R1]-[#6R1]-1		['[!#6!#1;R1]1-[!#6!#1;R1]-[#6R1]-1']
Diaziridines (HS)	[#7R1]1-[#7R1]-[#6R1]-1		['[#7R1]1-[#7R1]-[#6R1]-1']
Dioxiranes (HS)	[#8R1]1-[#8R1]-[#6R1]-1		['[#8R1]1-[#8R1]-[#6R1]-1']
Oxaziridines (HS)	[#8R1]1-[#7R1]-[#6R1]-1		['[#8R1]1-[#7R1]-[#6R1]-1']
Thiaziridines (HS)	[#16X2R1]1-[#7R1]-[#6R1]-1		['[#16X2R1]1-[#7R1]-[#6R1]-1']
Unsaturated three-membered heterocycles with two heteroatoms (HS)	[$([!#1!#6;R1]1=[!#1!#6;R1]~[#6R1]~1),$([!#1!#6;R1]1~[!#6!#1;R1]=[#6R1]~1)]		['[$([!#1!#6;R1]1=[!#1!#6;R1]~[#6R1]~1),$([!#1!#6;R1]1~[!#6!#1;R1]=[#6R1]~1)]']
1H-Diazirenes (HS)	[#7R1]1-[#7R1]=[#6R1]-1		['[#7R1]1-[#7R1]=[#6R1]-1']
3H-Diazirenes (HS)	[#7R1]1=[#7R1]-[#6R1]-1		['[#7R1]1=[#7R1]-[#6R1]-1']
Oxazirenes  (HS)	[#7R1]1=[#6R1]-[#8R1]-1		['[#7R1]1=[#6R1]-[#8R1]-1']
Thiazerenes  (HS)	[#7R1]1=[#6R1]-[#16X2R1]-1		['[#7R1]1=[#6R1]-[#16X2R1]-1']
Three-membered heterocycles with three heteroatoms (HS)	[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~1		['[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~1']
Saturated three-membered heterocycles with three heteroatoms (HS)	[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-1		['[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-1']
Triaziridines (HS)	[#7R1]1-[#7R1]-[#7R1]-1		['[#7R1]1-[#7R1]-[#7R1]-1']
Trioxiranes (HS)	[#8R1]1-[#8R1]-[#8R1]-1		['[#8R1]1-[#8R1]-[#8R1]-1']
Trithiiranes (HS)	[#16X2R1]1-[#16X2R1]-[#16X2R1]1		['[#16X2R1]1-[#16X2R1]-[#16X2R1]1']
Oxadiaziridines (HS)	[#8R1]1-[#7R1]-[#7R1]1		['[#8R1]1-[#7R1]-[#7R1]1']
Dioxaziridines (HS)	[#8R1]1-[#8R1]-[#7R1]1		['[#8R1]1-[#8R1]-[#7R1]1']
Thiodiaziridines (HS)	[#16X2R1]1-[#7R1]-[#7R1]1		['[#16X2R1]1-[#7R1]-[#7R1]1']
Dithiaziridines (HS)	[#16X2R1]1-[#16X2R1]-[#7R1]1		['[#16X2R1]1-[#16X2R1]-[#7R1]1']
Unsaturated three-membered heterocycles with three heteroatoms (HS)	[!#1!#6;R1]1-[!#6!#1;R1]=[!#6!#1;R1]1		['[!#1!#6;R1]1-[!#6!#1;R1]=[!#6!#1;R1]1']
1H-Triazirene  (HS)	[#7R1]1-[#7R1]=[#7R1]1		['[#7R1]1-[#7R1]=[#7R1]1']
Oxadiazirenes  (HS)	[#7R1]1=[#7R1]-[#8R1]1		['[#7R1]1=[#7R1]-[#8R1]1']
Thiodiazirenes  (HS)	[#7R1]1=[#7R1]-[#16X2R1]1		['[#7R1]1=[#7R1]-[#16X2R1]1']
Four-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~1)]		['[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~1)]']
Saturated four-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1-[!#6!#1]-[#6]-[#6]-1),$([!#6!#1]1-[#6]-[!#6!#1]-[#6]-1)]		['[$([!#6!#1]1-[!#6!#1]-[#6]-[#6]-1),$([!#6!#1]1-[#6]-[!#6!#1]-[#6]-1)]']
Unsaturated four-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~1)]		['[$([!#6!#1]1=[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~1)]']
Four-membered heterocycles with three heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~1']
Saturated four-membered heterocycles with three heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-[#6]-1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-[#6]-1']
Unsaturated four-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]=[#6]~1)]		['[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]=[#6]~1)]']
Four-membered heterocycles with four heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~1']
Saturated four-membered heterocycles with four heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-1']
Unsaturated four-membered heterocycles with four heteroatoms (LS)	[!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~1		['[!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~1']
Four-membered heterocycles (HS)	[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~1		['[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~1']
Four-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~1		['[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~1']
Saturated four-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1-[#6R1]-[#6R1]-[#6R1]-1		['[!#6!#1;R1]1-[#6R1]-[#6R1]-[#6R1]-1']
Azetidines (HS)	[#7R1]1-[#6R1]-[#6R1]-[#6R1]-1		['[#7R1]1-[#6R1]-[#6R1]-[#6R1]-1']
Oxetanes (HS)	[#8R1]1-[#6R1]-[#6R1]-[#6R1]-1		['[#8R1]1-[#6R1]-[#6R1]-[#6R1]-1']
Thietanes (HS)	[#16X2R1]1-[#6R1]-[#6R1]-[#6R1]-1		['[#16X2R1]1-[#6R1]-[#6R1]-[#6R1]-1']
Unsaturated four-membered heterocycles with one heteroatom (HS)	[$([!#6!#1;R1]1=[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]=[#6R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1=[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]=[#6R1]~[#6R1]~1)]']
Azetines (HS)	[$([#7R1]1=[#6R1]-[#6R1]-[#6R1]-1),$([#7R1]1-[#6R1]=[#6R1]-[#6R1]-1)]		['[$([#7R1]1=[#6R1]-[#6R1]-[#6R1]-1),$([#7R1]1-[#6R1]=[#6R1]-[#6R1]-1)]']
1-Azetines (HS)	[#7R1]1=[#6R1]-[#6R1]-[#6R1]-1		['[#7R1]1=[#6R1]-[#6R1]-[#6R1]-1']
2-Azetines (HS)	[#7R1]1-[#6R1]=[#6R1]-[#6R1]-1		['[#7R1]1-[#6R1]=[#6R1]-[#6R1]-1']
Azetes (HS)	[#7R1]1=[#6R1][#6R1]=[#6R1]1		['[#7R1]1=[#6R1][#6R1]=[#6R1]1']
Oxetenes (HS)	[#8R1]1[#6R1]=[#6R1][#6R1]1		['[#8R1]1[#6R1]=[#6R1][#6R1]1']
Thietenes (HS)	[#16X2R1]1[#6R1]=[#6R1][#6R1]1		['[#16X2R1]1[#6R1]=[#6R1][#6R1]1']
Four-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~1)]']
Saturated four-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1-[!#6!#1;R1]-[#6R1]-[#6R1]-1),$([!#6!#1;R1]1-[#6R1]-[!#6!#1;R1]-[#6R1]-1)]		['[$([!#6!#1;R1]1-[!#6!#1;R1]-[#6R1]-[#6R1]-1),$([!#6!#1;R1]1-[#6R1]-[!#6!#1;R1]-[#6R1]-1)]']
Diazetidines (HS)	[$([NR1]1[CR1][CR1][NR1]1),$([NR1]1[CR1][NR1][CR1]1)]		['[$([NR1]1[CR1][CR1][NR1]1),$([NR1]1[CR1][NR1][CR1]1)]']
1,2-Diazetidines (HS)	[NR1]1[CR1][CR1][NR1]1		['[NR1]1[CR1][CR1][NR1]1']
1,3-Diazetidines (HS)	[NR1]1[CR1][NR1][CR1]1		['[NR1]1[CR1][NR1][CR1]1']
Dioxetanes (HS)	[$([OR1]1[OR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1]1)]		['[$([OR1]1[OR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1]1)]']
1,2-Dioxetanes (HS)	[OR1]1[OR1][CR1][CR1]1		['[OR1]1[OR1][CR1][CR1]1']
1,3-Dioxetanes (HS)	[OR1]1[CR1][OR1][CR1]1		['[OR1]1[CR1][OR1][CR1]1']
Dithietanes (HS)	[$([SX2R1]1[SX2R1][CR1][CR1]1),$([SX2R1]1[CR1][SX2R1][CR1]1)]		['[$([SX2R1]1[SX2R1][CR1][CR1]1),$([SX2R1]1[CR1][SX2R1][CR1]1)]']
1,2-Dithietanes (HS)	[SX2R1]1[SX2R1][CR1][CR1]1		['[SX2R1]1[SX2R1][CR1][CR1]1']
1,3-Dithietanes (HS)	[SX2R1]1[CR1][SX2R1][CR1]1		['[SX2R1]1[CR1][SX2R1][CR1]1']
Unsaturated four-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[#6R1]~[!#6!#1;R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[#6R1]~[!#6!#1;R1]~[#6R1]~1)]']
Diazetines (HS)	[$([#7]1=,:[#7]-,:[#6]-,=,:[#6]-,:1),$([#7]1-,:[#7]=,:[#6]-,:[#6]-,=,:1),$([#7]1-,:[#7]-,:[#6]=,:[#6]-,=,:1),$([#7]1=,:[#6]-,:[#7]-,=,:[#6]-,:1)]		['[$([#7]1=,:[#7]-,:[#6]-,=,:[#6]-,:1),$([#7]1-,:[#7]=,:[#6]-,:[#6]-,=,:1),$([#7]1-,:[#7]-,:[#6]=,:[#6]-,=,:1),$([#7]1=,:[#6]-,:[#7]-,=,:[#6]-,:1)]']
Dioxetenes (HS)	[#8R1]1-,:[#8R1]-,:[#6R1]=,:[#6R1]-,:1		['[#8R1]1-,:[#8R1]-,:[#6R1]=,:[#6R1]-,:1']
Dithietenes (HS)	[#16R1]1-,:[#16R1]-,:[#6R1]=,:[#6R1]-,:1		['[#16R1]1-,:[#16R1]-,:[#6R1]=,:[#6R1]-,:1']
Four-membered heterocycles with one heteroatom (LS)	[!#6!#1]1~[#6]~[#6]~[#6]~1		['[!#6!#1]1~[#6]~[#6]~[#6]~1']
Saturated four-membered heterocycles with one heteroatom (LS)	[!#6!#1]1-[#6]-[#6]-[#6]-1		['[!#6!#1]1-[#6]-[#6]-[#6]-1']
Unsaturated four-membered heterocycles with one heteroatom (LS)	[$([!#6!#1]1=[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]=[#6]~[#6]~1)]		['[$([!#6!#1]1=[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]=[#6]~[#6]~1)]']
Diazirenes (HS)	[$([#7R1]1-[#7R1]=[#6R1]-1),$([#7R1]1=[#7R1]-[#6R1]-1)]		['[$([#7R1]1-[#7R1]=[#6R1]-1),$([#7R1]1=[#7R1]-[#6R1]-1)]']
Unsaturated three-membered heterocycles with two heteroatoms (LS)	[$([!#1!#6]1=[!#1!#6]-[#6]1),$([!#1!#6]1-[!#6!#1]=[#6]1)]		['[$([!#1!#6]1=[!#1!#6]-[#6]1),$([!#1!#6]1-[!#6!#1]=[#6]1)]']
Four-membered heterocycles (LS)	[!#6!#1]1~*~*~*~1		['[!#6!#1]1~*~*~*~1']
Five-membered heterocycles (LS)	[!#6!#1]1~*~*~*~*~1		['[!#6!#1]1~*~*~*~*~1']
Five-membered heterocycles with one heteroatom (LS)	[!#6!#1]1~[#6]~[#6]~[#6]~[#6]~1		['[!#6!#1]1~[#6]~[#6]~[#6]~[#6]~1']
Saturated five-membered heterocycles with one heteroatom (LS)	[!#6!#1]1CCCC1		['[!#6!#1]1CCCC1']
Unsaturated five-membered heterocycles with one heteroatom (LS)	[$([!#6!#1]1=CCCC1),$([!#6!#1]1C=CCC1),$([!#6!#1]1CC=CC1),$([!#6!#1]1=CC=CC1);!$(n1cccc1)]		['[$([!#6!#1]1=CCCC1),$([!#6!#1]1C=CCC1),$([!#6!#1]1CC=CC1),$([!#6!#1]1=CC=CC1);!$(n1cccc1)]']
Aromatic five-membered heterocycles with one heteroatom (LS)	[a!#6]1cccc1		['[a!#6]1cccc1']
Five-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]~1)]		['[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]~1)]']
Saturated five-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1[!#6!#1]CCC1),$([!#6!#1]1C[!#6!#1]CC1)]		['[$([!#6!#1]1[!#6!#1]CCC1),$([!#6!#1]1C[!#6!#1]CC1)]']
Unsaturated five-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]C-,=CC1),$([!#6!#1]1[!#6!#1]=CCC1),$([!#6!#1]1[!#6!#1]C=CC1),$([!#6!#1]1=C[!#6!#1]-,=CC1),$([!#6!#1]1C[!#6!#1]CC=1),$([!#6!#1]1C[!#6!#1]C=C1)]		['[$([!#6!#1]1=[!#6!#1]C-,=CC1),$([!#6!#1]1[!#6!#1]=CCC1),$([!#6!#1]1[!#6!#1]C=CC1),$([!#6!#1]1=C[!#6!#1]-,=CC1),$([!#6!#1]1C[!#6!#1]CC=1),$([!#6!#1]1C[!#6!#1]C=C1)]']
Aromatic five-membered heterocycles with two heteroatoms (LS)	[$([a!#6]1[a!#6]ccc1),$([a!#6]1c[a!#6]cc1)]		['[$([a!#6]1[a!#6]ccc1),$([a!#6]1c[a!#6]cc1)]']
Five-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1)]		['[$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1)]']
Saturated five-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1[!#6!#1][!#6!#1]CC1),$([!#6!#1]1[!#6!#1]C[!#6!#1]C1)]		['[$([!#6!#1]1[!#6!#1][!#6!#1]CC1),$([!#6!#1]1[!#6!#1]C[!#6!#1]C1)]']
Unsaturated five-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1][!#6!#1]-,=CC1),$([!#6!#1]1[!#6!#1][!#6!#1]CC=1),$([!#6!#1]1[!#6!#1][!#6!#1]C=C1),$([!#6!#1]1=[!#6!#1]C[!#6!#1]-,=C1),$([!#6!#1]1[!#6!#1]C[!#6!#1]C=1),$([!#6!#1]1[!#6!#1]C[!#6!#1]=C1)]		['[$([!#6!#1]1=[!#6!#1][!#6!#1]-,=CC1),$([!#6!#1]1[!#6!#1][!#6!#1]CC=1),$([!#6!#1]1[!#6!#1][!#6!#1]C=C1),$([!#6!#1]1=[!#6!#1]C[!#6!#1]-,=C1),$([!#6!#1]1[!#6!#1]C[!#6!#1]C=1),$([!#6!#1]1[!#6!#1]C[!#6!#1]=C1)]']
Aromatic five-membered heterocycles with three heteroatoms (LS)	[$([a!#6]1[a!#6][a!#6]cc1),$([a!#6]1[a!#6]c[a!#6]c1)]		['[$([a!#6]1[a!#6][a!#6]cc1),$([a!#6]1[a!#6]c[a!#6]c1)]']
Five-membered heterocycles with four heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1']
Saturated five-membered heterocycles with four heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]C1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]C1']
Unsaturated five-membered heterocycles with four heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1][!#6!#1]-,=[!#6!#1][#6]1),$([!#6!#1]1[!#6!#1]=[!#6!#1][!#6!#1][#6]1),$([!#6!#1]1[!#6!#1][!#6!#1][!#6!#1][#6]=1)]		['[$([!#6!#1]1=[!#6!#1][!#6!#1]-,=[!#6!#1][#6]1),$([!#6!#1]1[!#6!#1]=[!#6!#1][!#6!#1][#6]1),$([!#6!#1]1[!#6!#1][!#6!#1][!#6!#1][#6]=1)]']
